"Codice_Prodotto";"Codice_EAN";"Quantita_Disponibile";"Quantita_in_Arrivo";"Data_Arrivo";"Codice_Fornitore";"Codice_Cliente"
"9460505068";"8057092034804";"0";"0";"";"";""
"9460505067";"8057092034798";"0";"0";"";"";""
"9460505066";"8057092034781";"0";"0";"";"";""
"9460505065";"8057092034774";"0";"0";"";"";""
"9460505064";"8057092034767";"0";"0";"";"";""
"9460505063";"8057092034750";"0";"0";"";"";""
"9460505062";"8057092034743";"0";"0";"";"";""
"9460505061";"8057092034736";"0";"0";"";"";""
"9460505060";"8057092034163";"0";"0";"";"";""
"9460505059";"8057092034156";"0";"0";"";"";""
"9460505058";"8054806312456";"0";"0";"";"";""
"9460505057";"8054806312449";"0";"0";"";"";""
"9460505056";"8054806312425";"0";"0";"";"";""
"9460505045";"8054806312166";"0";"0";"";"";""
"9460505044";"8054806312159";"0";"0";"";"";""
"9460505043";"8054806312098";"0";"0";"";"";""
"9460505042";"8009833416011";"0";"0";"";"";""
"9460505041";"8057092033708";"0";"0";"";"";""
"9460505040";"8057092033692";"0";"0";"";"";""
"9460505039";"8057092033685";"0";"0";"";"";""
"9460505038";"8057092033678";"0";"0";"";"";""
"9460505037";"8057092033661";"0";"0";"";"";""
"9460505003";"8057092030790";"0";"0";"";"";""
"9460505002";"8057092030783";"0";"0";"";"";""
"9460505001";"8054806311206";"0";"0";"";"";""
"9460505055";"8054806312418";"0";"0";"";"";""
"9460505054";"8054806312401";"0";"0";"";"";""
"9460505053";"8054806312395";"0";"0";"";"";""
"9460505052";"8054806312388";"0";"0";"";"";""
"9460505051";"8054806312340";"0";"0";"";"";""
"9460505050";"8054806312258";"0";"0";"";"";""
"9460505049";"8054806312210";"0";"0";"";"";""
"9460505048";"8054806312203";"0";"0";"";"";""
"9460505047";"8054806312197";"0";"0";"";"";""
"9460505046";"8054806312173";"0";"0";"";"";""
"9460505024";"8057092033463";"0";"0";"";"";""
"9460505023";"8057092033456";"0";"0";"";"";""
"9460505022";"8057092033449";"0";"0";"";"";""
"9460505021";"8057092033432";"0";"0";"";"";""
"9460505020";"8057092033425";"0";"0";"";"";""
"9460505019";"8057092033135";"0";"0";"";"";""
"9460505018";"8057092033128";"0";"0";"";"";""
"9460505017";"8057092033074";"0";"0";"";"";""
"9460505016";"8057092033043";"0";"0";"";"";""
"9460505036";"8057092033654";"0";"0";"";"";""
"9460505035";"8057092033647";"0";"0";"";"";""
"9460505034";"8057092033630";"0";"0";"";"";""
"9460505033";"8057092033623";"0";"0";"";"";""
"9460505032";"8057092033616";"0";"0";"";"";""
"9460505031";"8057092033609";"0";"0";"";"";""
"9460505030";"8057092033593";"0";"0";"";"";""
"9460505029";"8057092033562";"0";"0";"";"";""
"9460505028";"8057092033531";"0";"0";"";"";""
"9460505027";"8057092033524";"0";"0";"";"";""
"9460505026";"8057092033487";"0";"0";"";"";""
"9460505025";"8057092033470";"0";"0";"";"";""
"9460505012";"8054806311787";"0";"0";"";"";""
"9460505011";"8054806311770";"0";"0";"";"";""
"9460505010";"8054806311763";"0";"0";"";"";""
"9460505009";"8054806311756";"0";"0";"";"";""
"9460505008";"8054806311749";"0";"0";"";"";""
"9460505007";"8054806311732";"0";"0";"";"";""
"9460505006";"8054806311008";"0";"0";"";"";""
"9460505005";"8009833415915";"0";"0";"";"";""
"9460505004";"8057092030875";"0";"0";"";"";""
"9460505015";"8057092033036";"0";"0";"";"";""
"9460505014";"8057092033029";"0";"0";"";"";""
"9460505013";"8054806311800";"0";"0";"";"";""
"9460505078";"8057092034941";"0";"0";"";"";""
"9460505077";"8057092034934";"0";"0";"";"";""
"9460505076";"8057092034880";"0";"0";"";"";""
"9460505075";"8057092034873";"0";"0";"";"";""
"9460505074";"8057092034866";"0";"0";"";"";""
"9460505073";"8057092034859";"0";"0";"";"";""
"9460505072";"8057092034842";"0";"0";"";"";""
"9460505071";"8057092034835";"0";"0";"";"";""
"9460505070";"8057092034828";"0";"0";"";"";""
"9460505069";"8057092034811";"0";"0";"";"";""
"0912288010";"8050147597354";"0";"0";"";"";""
"0912288009";"8050147574638";"0";"0";"";"";""
"0910288009";"8050147592373";"0";"0";"";"";""
"0908288007";"8050147662755";"128";"350";"";"";""
"0906288001";"8050147620847";"2";"16";"";"";""
"0702291061";"8050147684122";"0";"0";"";"";""
"0702291060";"8050147684085";"0";"0";"";"";""
"0510291066";"8050147622339";"0";"0";"";"";""
"0510291065";"8050147628218";"0";"0";"";"";""
"0510291064";"8050147673690";"0";"0";"";"";""
"0510291063";"8050147673669";"0";"0";"";"";""
"0505291061";"8050147683309";"0";"90";"";"";""
"0402291006";"8050147674192";"0";"0";"";"";""
"0402291005";"8050147674130";"0";"0";"";"";""
"0212291020";"8050147656655";"0";"0";"";"";""
"0210291016";"8050147668351";"0";"0";"";"";""
"0208291065";"8050147658840";"0";"0";"";"";""
"0205291148";"8050147668085";"0";"0";"";"";""
"0205291146";"8050147668078";"0";"0";"";"";""
"0205291145";"8050147668092";"73";"0";"";"";""
"0202291028";"8050147599181";"0";"0";"";"";""
"9045163017";"8020597800076";"0";"0";"";"";""
"9045163003";"8020597800199";"0";"0";"";"";""
"9036163045";"8020597801110";"0";"0";"";"";""
"9036163027";"8020597800083";"0";"0";"";"";""
"9033163194";"8020597802407";"0";"0";"";"";""
"9030163013";"8020597801127";"0";"0";"";"";""
"9030163011";"8020597801165";"0";"0";"";"";""
"9030163001";"8020597800632";"0";"0";"";"";""
"1301776018";"7613036932271";"0";"0";"";"";""
"1301776017";"7613287186829";"0";"0";"";"";""
"1301776016";"7613287302137";"0";"0";"";"";""
"1301776015";"7613036959087";"0";"0";"";"";""
"1301776014";"7613036957120";"0";"0";"";"";""
"1301776013";"7613036961868";"0";"0";"";"";""
"1301776012";"7613036961660";"0";"0";"";"";""
"1301776011";"7613036961721";"0";"0";"";"";""
"1301776009";"7613036961608";"0";"0";"";"";""
"1301776008";"7613287335265";"0";"0";"";"";""
"1301776007";"7613039838143";"0";"0";"";"";""
"1301776006";"7613036927017";"0";"0";"";"";""
"1301776005";"7613036927550";"0";"0";"";"";""
"1301776004";"7613036927611";"0";"0";"";"";""
"1301776003";"7613036927109";"0";"0";"";"";""
"1301776001";"7613036927598";"0";"0";"";"";""
"1830946011";"8019101709318";"0";"0";"";"";""
"1830946056";"8019101725639";"0";"0";"";"";""
"1830946055";"8019101725547";"0";"0";"";"";""
"1830946053";"8019101725516";"0";"0";"";"";""
"1830946052";"8019101723413";"0";"0";"";"";""
"1830946044";"8019101711564";"0";"0";"";"";""
"1830946043";"8019101725882";"0";"0";"";"";""
"1830946042";"8019101725899";"0";"0";"";"";""
"1830946041";"8019101726377";"0";"0";"";"";""
"1830946039";"8019101726971";"0";"0";"";"";""
"1830946038";"8019101726988";"0";"0";"";"";""
"1830946037";"8019101726995";"0";"0";"";"";""
"1830946036";"8019101727008";"0";"0";"";"";""
"1830946035";"8019101727022";"0";"0";"";"";""
"1830946033";"8019101727046";"0";"0";"";"";""
"1830946032";"8019101727053";"0";"0";"";"";""
"1830946031";"8019101727060";"0";"0";"";"";""
"1830946030";"8019101727091";"0";"0";"";"";""
"1830946029";"8019101727114";"0";"0";"";"";""
"1830946028";"8019101727237";"0";"0";"";"";""
"1830946027";"8019101727244";"0";"0";"";"";""
"1830946026";"8019101727251";"0";"0";"";"";""
"1830946025";"8019101723772";"0";"0";"";"";""
"1830946022";"8019101722508";"0";"0";"";"";""
"1830946020";"8019101722447";"0";"0";"";"";""
"1350628011";"8008336476119";"0";"0";"";"";""
"1350628007";"8008336476140";"0";"0";"";"";""
"1350628006";"8008336476133";"0";"0";"";"";""
"1350628005";"8008336476126";"0";"0";"";"";""
"1304628001";"8008336475228";"0";"0";"";"";""
"1210628001";"8008336477123";"0";"120";"";"";""
"1830365006";"8055112554998";"0";"0";"";"";""
"1830365002";"8055112554776";"0";"0";"";"";""
"4850053009";"0840268973087";"0";"0";"";"";""
"3417053039";"0840268960766";"0";"0";"";"";""
"3417053034";"0840080518756";"0";"0";"";"";""
"3417053033";"0810019524295";"0";"0";"";"";""
"3417053030";"0840268997700";"0";"0";"";"";""
"3417053029";"0840268944803";"0";"0";"";"";""
"6220354013";"8014233802814";"0";"0";"";"";""
"6220354012";"8014233802807";"0";"0";"";"";""
"6220354011";"3131910573470";"0";"0";"";"";""
"6220354010";"3131910551669";"0";"0";"";"";""
"6220354009";"3131910551652";"0";"0";"";"";""
"6220354008";"3131910547938";"0";"0";"";"";""
"6220354007";"3131910546818";"0";"0";"";"";""
"6220354006";"3131910435143";"0";"0";"";"";""
"6220354005";"3131910435105";"0";"0";"";"";""
"6220354004";"3131910435068";"0";"0";"";"";""
"6220354003";"3131910435044";"0";"0";"";"";""
"6220354002";"3131910435020";"0";"0";"";"";""
"6220354001";"3131910435013";"0";"0";"";"";""
"4850118006";"8054794370445";"0";"0";"";"";""
"4804118099";"8054794370520";"1";"0";"";"";""
"4804118097";"8054794370322";"0";"0";"";"";""
"4804118093";"8054794370483";"0";"0";"";"";""
"4804118089";"8054794370469";"0";"0";"";"";""
"4804118087";"8054794370513";"0";"0";"";"";""
"4804118083";"8054794370506";"81";"0";"";"";""
"4804118081";"8054794370117";"0";"0";"";"";""
"4804118079";"8054794370179";"0";"0";"";"";""
"4804118078";"8054794370131";"0";"0";"";"";""
"4804118076";"8054794370162";"0";"0";"";"";""
"4804118075";"8054794370209";"0";"0";"";"";""
"4804118074";"8054794370100";"0";"0";"";"";""
"4804118073";"8054794370124";"48";"0";"";"";""
"6222896013";"4949268619936";"0";"0";"";"";""
"6222896011";"4949268621182";"0";"0";"";"";""
"6222896003";"4949268620444";"0";"0";"";"";""
"6222896002";"4949268619899";"0";"0";"";"";""
"6220896041";"4949268619998";"0";"0";"";"";""
"6220896040";"4949268619974";"0";"0";"";"";""
"6220896025";"4949268620086";"0";"0";"";"";""
"6220896024";"4949268620024";"0";"0";"";"";""
"6220896023";"4949268620048";"0";"0";"";"";""
"6220896021";"4949268620000";"0";"0";"";"";""
"6220896016";"4949268620062";"0";"0";"";"";""
"6220896011";"4949268620123";"0";"0";"";"";""
"9620140290";"8008225008087";"0";"0";"";"";""
"9620140081";"8008225003105";"0";"0";"";"";""
"9620140289";"8008225008063";"0";"0";"";"";""
"9620140288";"8008225007530";"0";"0";"";"";""
"9620140287";"8008225004942";"0";"0";"";"";""
"9620140286";"8008225000630";"0";"0";"";"";""
"9620140280";"8008225050185";"0";"0";"";"";""
"9620140276";"8008225003846";"0";"0";"";"";""
"9620140275";"8008225262113";"0";"0";"";"";""
"9620140273";"8008225050192";"0";"0";"";"";""
"9620140272";"8008225037025";"0";"0";"";"";""
"9620140256";"8008225053827";"0";"0";"";"";""
"9620140255";"8008225053803";"0";"0";"";"";""
"9620140250";"8008225052523";"0";"0";"";"";""
"9620140248";"8008225050529";"0";"0";"";"";""
"9620140247";"8008225050505";"0";"0";"";"";""
"9620140219";"8008225404407";"0";"0";"";"";""
"9620140213";"8008225251322";"0";"0";"";"";""
"9620140172";"8008225004812";"0";"0";"";"";""
"9620140171";"8008225004782";"0";"0";"";"";""
"9620140163";"8008225003457";"0";"0";"";"";""
"9620140112";"8008225000494";"0";"0";"";"";""
"9620140096";"8008225038510";"0";"0";"";"";""
"9620140095";"8008225006755";"0";"0";"";"";""
"9620140082";"8008225031023";"0";"0";"";"";""
"9620140021";"8008225004201";"0";"0";"";"";""
"9620140321";"8008225044313";"0";"0";"";"";""
"9620140320";"8008225044214";"0";"0";"";"";""
"9620140319";"8008225027316";"0";"0";"";"";""
"9620140318";"8008225002283";"0";"0";"";"";""
"9620140316";"8008225026272";"0";"0";"";"";""
"9620140310";"8008225038411";"0";"0";"";"";""
"9620140309";"8008225003860";"0";"0";"";"";""
"9620140308";"8008225238217";"0";"0";"";"";""
"9620140307";"8008225004379";"0";"0";"";"";""
"9620140306";"8008225043910";"0";"0";"";"";""
"9620140305";"8008225002429";"0";"0";"";"";""
"9620140303";"8008225007080";"0";"0";"";"";""
"9620140302";"8008225007097";"0";"0";"";"";""
"9620140301";"8008225013296";"0";"0";"";"";""
"9620140297";"8008225250028";"0";"0";"";"";""
"9620140296";"8008225084357";"0";"0";"";"";""
"9620140295";"8008225080854";"0";"0";"";"";""
"9620140294";"8008225037162";"0";"0";"";"";""
"9620140293";"8008225025008";"0";"0";"";"";""
"9620140292";"8008225008445";"0";"0";"";"";""
"9620140291";"8008225008438";"0";"0";"";"";""
"0912001004";"2000000219533";"0";"0";"";"";""
"0910108001";"2000000218849";"0";"0";"";"";""
"5416472246";"8058640145270";"0";"0";"";"";""
"5416472245";"4580130921445";"0";"0";"";"";""
"5416472244";"0698813001057";"0";"0";"";"";""
"5416472234";"4580130921629";"0";"0";"";"";""
"5416472232";"0698813003471";"0";"0";"";"";""
"5416472231";"4580130921605";"0";"0";"";"";""
"5416472230";"0698813004478";"0";"0";"";"";""
"5416472227";"4580130921407";"0";"0";"";"";""
"5416472226";"0018208072477";"0";"0";"";"";""
"5416472225";"0018208086160";"0";"0";"";"";""
"5416472224";"0018208086153";"0";"0";"";"";""
"5416472223";"0018208271276";"0";"0";"";"";""
"5416472222";"0018208271542";"0";"0";"";"";""
"5416472221";"0698813003938";"0";"0";"";"";""
"5416472220";"0018208937653";"0";"0";"";"";""
"5416472219";"0018208088041";"0";"0";"";"";""
"5416472218";"0018208088171";"0";"0";"";"";""
"5416472217";"0018208088669";"0";"0";"";"";""
"5416472216";"0698813004218";"0";"0";"";"";""
"5416472215";"0698813002900";"0";"0";"";"";""
"5416472199";"18208940455";"0";"0";"";"";""
"5416472198";"0018208253951";"0";"0";"";"";""
"5416472197";"0018208049417";"0";"0";"";"";""
"5416472196";"4960759122568";"0";"0";"";"";""
"5416472191";"0018208915934";"0";"0";"";"";""
"5416472188";"4580130920004";"0";"0";"";"";""
"5416472183";"0018208041589";"0";"0";"";"";""
"5416472181";"18208937769";"0";"0";"";"";""
"5416472179";"0018208037674";"0";"0";"";"";""
"5412472109";"8058640143900";"0";"0";"";"";""
"5215472012";"18208258451";"0";"0";"";"";""
"5215472011";"18208997619";"0";"0";"";"";""
"4804472003";"0018208086139";"0";"0";"";"";""
"4804472002";"0018208089758";"0";"0";"";"";""
"4804472001";"0018208089741";"0";"0";"";"";""
"3208472001";"2000000277218";"0";"0";"";"";""
"3417277014";"8011000041100";"0";"0";"";"";""
"3417277013";"8011000041087";"0";"0";"";"";""
"3417277012";"8011000041049";"0";"0";"";"";""
"3417277011";"8011000041063";"0";"0";"";"";""
"3417277010";"8011000041025";"0";"0";"";"";""
"3417277005";"8011000029467";"0";"0";"";"";""
"3408335007";"0019048235558";"3";"0";"";"";""
"3406335002";"0019048239372";"6";"0";"";"";""
"3230335219";"0019048239365";"9";"0";"";"";""
"3207335043";"0019048239419";"0";"6";"";"";""
"3602335308";"0019048229311";"1";"0";"";"";""
"1340338182";"5011423008363";"0";"140";"";"";""
"1340338180";"5011423177144";"0";"0";"";"";""
"1340338166";"5011423203638";"0";"0";"";"";""
"1340338159";"5011423199368";"0";"0";"";"";""
"1340338146";"5011423197043";"0";"0";"";"";""
"1340338145";"5011423197067";"0";"0";"";"";""
"1340338144";"5011423197173";"0";"0";"";"";""
"1340338143";"5011423197050";"0";"0";"";"";""
"8855335002";"0019048212566";"1";"0";"";"";""
"3408335012";"0019048239396";"6";"0";"";"";""
"3408335011";"0019048239389";"8";"0";"";"";""
"1706300039";"8059019030142";"0";"10";"";"";""
"2210132148";"1222300020048";"41";"0";"";"";""
"2210132147";"1222300020055";"12";"0";"";"";""
"2210132138";"2000000243987";"6";"0";"";"";""
"2210132137";"2000000243984";"6";"0";"";"";""
"2210132133";"2000000227672";"28";"0";"";"";""
"2210132132";"2000000227671";"31";"0";"";"";""
"1816132007";"4548848856800";"0";"0";"";"";""
"2250132047";"4548848605811";"0";"0";"";"";""
"2250132046";"4548848603329";"0";"0";"";"";""
"2250132045";"4548848605804";"0";"0";"";"";""
"2250132044";"4548848605798";"0";"0";"";"";""
"2250132030";"2000000226315";"0";"0";"";"";""
"2250132006";"2000000227987";"0";"0";"";"";""
"2214132133";"4548848529735";"0";"0";"";"";""
"2214132090";"4548848698486";"0";"0";"";"";""
"2214132089";"4548848554485";"0";"0";"";"";""
"2212132145";"4548848815166";"0";"0";"";"";""
"2212132120";"4548848602742";"0";"0";"";"";""
"2212132119";"4548848602698";"0";"0";"";"";""
"2212132118";"4548848603299";"0";"0";"";"";""
"2212132117";"2000000252286";"0";"0";"";"";""
"2212132088";"4548848603275";"0";"0";"";"";""
"2212132084";"4548848657100";"0";"0";"";"";""
"2210132161";"2000000289317";"4";"0";"";"";""
"2210132157";"2000000286356";"88";"0";"";"";""
"2210132155";"2000000286353";"1";"0";"";"";""
"2210132152";"1222300020376";"0";"0";"";"";""
"2210132151";"1222300022097";"0";"0";"";"";""
"2210132150";"1222300020031";"0";"0";"";"";""
"2210132149";"1222300020024";"9";"0";"";"";""
"6231833003";"8713439711714";"0";"0";"";"";""
"6231833002";"8713439711684";"0";"0";"";"";""
"6231833001";"8713439711769";"0";"0";"";"";""
"6226833107";"8713439255737";"0";"0";"";"";""
"6225833037";"8713439251647";"3";"0";"";"";""
"6224833205";"8713439253740";"0";"0";"";"";""
"6224833204";"8713439253726";"0";"0";"";"";""
"6222833297";"8713439254662";"0";"0";"";"";""
"6222833296";"8713439249668";"0";"0";"";"";""
"6222833258";"8713439247275";"3";"0";"";"";""
"6220833417";"8713439254815";"0";"0";"";"";""
"6220833416";"8713439254808";"0";"0";"";"";""
"6220833415";"8713439253511";"0";"0";"";"";""
"6220833414";"8713439252712";"0";"0";"";"";""
"6220833413";"8713439254822";"0";"0";"";"";""
"6217833059";"8713439251401";"0";"0";"";"";""
"6231833016";"8713439254228";"0";"0";"";"";""
"6231833015";"8713439254563";"0";"0";"";"";""
"6231833014";"8713439254570";"0";"0";"";"";""
"6231833013";"8713439254211";"0";"0";"";"";""
"6231833012";"8713439711974";"0";"0";"";"";""
"6231833011";"8713439712162";"0";"0";"";"";""
"6231833010";"8713439711691";"0";"0";"";"";""
"6231833009";"8713439711707";"0";"0";"";"";""
"6231833008";"8713439711592";"0";"0";"";"";""
"6231833007";"8713439711608";"0";"0";"";"";""
"6231833006";"8713439711554";"0";"0";"";"";""
"6231833005";"8713439711790";"0";"0";"";"";""
"6231833004";"8713439711561";"0";"0";"";"";""
"9510088023";"8052532200085";"74";"0";"";"";""
"1305075067";"4006387132361";"0";"0";"";"";""
"1305075047";"4006387061265";"0";"0";"";"";""
"1305075046";"4006387061241";"0";"0";"";"";""
"1305075045";"4006387061227";"0";"0";"";"";""
"0912249050";"8054383965113";"0";"0";"";"";""
"0910249133";"8054187275715";"0";"0";"";"";""
"0910249132";"8059606961507";"0";"0";"";"";""
"0910249131";"8059606961491";"0";"0";"";"";""
"0910249130";"8054383965809";"0";"0";"";"";""
"0910249129";"8033945384043";"0";"0";"";"";""
"0910249128";"8054187278549";"0";"0";"";"";""
"0910249126";"8059606964423";"1";"4";"";"";""
"0910249125";"8059606961514";"0";"0";"";"";""
"0910249124";"8059606962887";"7";"0";"";"";""
"0910249123";"8059606962894";"11";"0";"";"";""
"0910249120";"8054383969272";"7";"0";"";"";""
"0910249112";"8054383962068";"8";"0";"";"";""
"0910249110";"8052745126226";"12";"0";"";"";""
"0910249104";"8052745125021";"0";"0";"";"";""
"0910249097";"8052745125038";"0";"0";"";"";""
"0910249072";"8033945384135";"15";"0";"";"";""
"0702249172";"8052745124277";"0";"0";"";"";""
"0702249171";"8052745124567";"0";"0";"";"";""
"0916249088";"8054383961726";"0";"0";"";"";""
"0916249086";"8054383968541";"0";"0";"";"";""
"0916249085";"8054383968534";"0";"0";"";"";""
"0916249084";"8054383961764";"0";"0";"";"";""
"0916249082";"8054383960262";"0";"0";"";"";""
"0916249080";"8052745129555";"0";"0";"";"";""
"0702249134";"8059606960494";"0";"0";"";"";""
"0702249132";"8052745124352";"0";"0";"";"";""
"0702249129";"8052745124055";"0";"8";"";"";""
"0702249106";"8052745124239";"0";"10";"";"";""
"0702249104";"8052745124161";"0";"0";"";"";""
"0702249102";"8052745124260";"2";"6";"";"";""
"0702249097";"8052745124147";"1";"4";"";"";""
"0916249092";"8054383961788";"0";"0";"";"";""
"0916249091";"8054383963911";"0";"0";"";"";""
"0916249089";"8054383961689";"0";"0";"";"";""
"0916249079";"8052745129562";"0";"0";"";"";""
"0916249077";"8071490000308";"0";"0";"";"";""
"0916249076";"8033945385590";"0";"0";"";"";""
"0916249075";"8033945385583";"0";"0";"";"";""
"0916249074";"8033945385606";"0";"0";"";"";""
"0916249073";"8033945385613";"0";"0";"";"";""
"0916249070";"8054383961757";"0";"0";"";"";""
"0916249067";"8054383961719";"0";"0";"";"";""
"0916249057";"8054383961696";"0";"0";"";"";""
"0916249038";"8054383961672";"0";"0";"";"";""
"0912249068";"8059606962795";"0";"0";"";"";""
"0912249067";"8033945383046";"0";"0";"";"";""
"0912249063";"8059606962733";"0";"0";"";"";""
"0912249062";"8059606962818";"5";"6";"";"";""
"0912249061";"8059606962849";"11";"0";"";"";""
"0912249060";"8059606962801";"0";"0";"";"";""
"0912249059";"8059606963365";"23";"0";"";"";""
"0912249058";"8059606962702";"12";"0";"";"";""
"0912249057";"8059606962658";"11";"0";"";"";""
