Codice_Prodotto;Codice_EAN;Prezzo_Acquisto;Prezzo_Vendita;Prezzo_Listino;Spese_Consegna;Spese_Consegna_Incluse;Attivo;Codice_Fornitore;Codice_Cliente;Descrizione_Breve;Descrizione_Estesa;Data_Lancio;Classificazione;Descrizione_Classificazione;Codice_Marchio;Descrizione_Marchio;Iva;Note;Link_Scheda_Energetica;Link_Video;Data_Fuori_Produzione;Raee;Raee Annegata;Siae;Siae Annegata
"9036614004";"8018417212765";"31.80";"49.90";"49.90";"0";"0";"1";"";"";"CAPS  WINTER BLUETOOTH 2,0 BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676048";"8018417257803";"7.25";"16.99";"16.99";"0";"0";"1";"";"";"KIT CARIC RETE SBS 1A 1XUSB+MICRO USB";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676041";"8018417251399";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CARIC RETE SBS 1XUSB";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676040";"8018417249266";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CARIC RETE SBS 1A MICRO USB 1MT POLYBAG";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676034";"8018417237096";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"CARIC RETE SBS 2.1A 2XUSB FAST ROSA GOLD";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676033";"8018417237089";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"CARIC RETE SBS 2.1A 2XUSB GOLD";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034676032";"8018417236198";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"ADAT RETE/USB SBS 2XUSB 2.1A FAST BIANCO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617016";"8018417318719";"33.90";"49.95";"49.95";"0";"0";"1";"";"";"SUPPORTO DA SCRIVANIA WIR 10W QI WHT";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617015";"8018417215025";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"TRAVEL CH IPAD 2100 MAH PRESA UK WHT";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617006";"8018417246982";"16.95";"39.95";"39.95";"0";"0";"1";"";"";"TRAVEL CHARGER TYPE-C 3A_PRESA UK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617004";"8018417215018";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"KIT TRAVEL 90 240V_PRESA UK _CAVO USB A";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617003";"8018417212833";"11.45";"26.95";"26.95";"0";"0";"1";"";"";"TRAVEL CHARGER 2000 MAH 2USB_PRESA UK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617002";"8018417202469";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"TRAVEL CHARGER UK 2USB 2000_CAVO USB BK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034617001";"8018417202452";"23.75";"34.95";"34.95";"0";"0";"1";"";"";"KIT TRAVEL CH. UK 2XUSB+CAVO USB-LIGHT_W";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034614018";"8018417273018";"9.55";"14.99";"14.99";"0";"0";"1";"";"";"POWERBANK 3000 MAH USB 1A BIANCO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034614016";"8018417237034";"12.75";"19.99";"19.99";"0";"0";"1";"";"";"CARICABATTERIE DA RETE 1000 MAH APPLE DOCK BIANCO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034614009";"8018417273162";"15.90";"24.95";"24.95";"0";"0";"1";"";"";"SPEAKER PANAREA WI 3W, 1 USB, LETTORE SD,BLACK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9034614003";"8018417237478";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"TRAVEL CHARGE_100/250V QC 3.0_BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785498";"8018417323591";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER SENSITY OPPO RENO 4 PRO 5G ROSA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785497";"8018417323584";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER SENSITY OPPO RENO 4 PRO 5G BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785496";"8018417323546";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"VANITY CASE HUAWEI P SMART 2021 ROSA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785495";"8018417323539";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"VANITY CASE HUAWEI P SMART 2021 BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785494";"8018417323522";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER 360 HUAWEI P SMART 2021";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785493";"8018417323515";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER LINEA POLO HUAWEI P SMART 2021 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785486";"8018417323294";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE  HONOR 10X LITE BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785483";"8018417323232";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY HONOR 10X LITE CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785482";"8018417323225";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY OPPO A15 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785480";"8018417323072";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY SONY XPERIA 5 II CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785471";"8018417303173";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY NOKIA 8.3 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785469";"8018417323010";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA WALLET REALME 7 PRO BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785468";"8018417322990";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY REALME 7 PRO CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785467";"8018417322983";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA WALLET REALME 7 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785466";"8018417322969";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY REALME 7 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785465";"8018417322952";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA WALLET REALME 7I BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785464";"8018417322938";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY REALME 7I CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785462";"8018417321122";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE XIAOMI MI 10T BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785461";"8018417321108";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY XIAOMI MI 10T CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785460";"8018417320637";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY SAMSUNG M11 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785459";"8018417320620";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA WALLET OPPO A53 LITE BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785458";"8018417320606";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY OPPO A53 LITE CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785452";"8018417319174";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA VANITY HUAWEI MATE 40 LITE ROSA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785451";"8018417319167";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA VANITY HUAWEI MATE 40 LITE BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785450";"8018417319136";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER XIAOMI MI 10T LITE 5G CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785448";"8018417319037";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA WALLET OPPO A53S BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785447";"8018417319013";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY OPPO A53S CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785439";"8018417299872";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"CUSTODIA 360 HUAWEI P40 PRO CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785436";"8018417299735";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"CUSTODIA SAMSUNG GALAXY A11/M11 ROSA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785435";"8018417299728";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"CUSTODIA SAMSUNG GALAXY A11/M11  BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785434";"8018417299698";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"CUSTODIA SKINNY SAMS.GAL. A11/M11 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785433";"8018417295249";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER SAMSUNG GALAXY A21 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785432";"8018417319068";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"VANITY CASE XIAOMI REDMI 9 PINK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785416";"8018417318184";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER POLO XIAOMI REDMI 9 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785414";"8018417310348";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY XIAOMI REDMI 9C CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785412";"8018417307546";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"VANITY CASE XIAOMI REDMI 9 BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785411";"8018417307409";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE HUAWEI P40 LITE 5G BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785410";"8018417307393";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER HUAWEI P40 LITE 5G CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785409";"8018417306808";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE XIAOMI REDMI 9 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785408";"8018417306785";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER XIAOMI REDMI 9 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785407";"8018417303104";"5.20";"0.01";"0.01";"0";"0";"1";"";"";"TAPPETINO ADESIVO PER FOGLI TABLET";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785405";"8018417320248";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY PER WIKO VIEW 5 PLUS, TRASPARENTE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785393";"8018417309489";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"NANO GLASS ANTIBACTERIAL IPHONE 12";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785392";"8018417309694";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"NANO GLASS ANTIBACTERIAL IPHONE 12 MAX 12 PRO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785373";"8018417307522";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE SAMSUNG M21 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785372";"8018417307515";"7.25";"16.99";"16.99";"0";"0";"1";"";"";"SCREEN FULL COVER SAMSUNG M21 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785371";"8018417307508";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER SAMSUNG M21 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785366";"8018417302336";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY XIAOMI MI NOTE 10 LITE CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785358";"8018417299629";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"SCHOOL FLUO CASE SAMSUNG GAL S20 BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785356";"8018417297311";"7.25";"16.99";"16.99";"0";"0";"1";"";"";"SCREEN FULL COVER NOKIA 2.3 BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785355";"8018417297304";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"SKINNY COVER NOKIA 2.3 CLEAR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785331";"8018417309908";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"NANO GLASS ANTIBACT IPHONE 12 PRO MAX";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785299";"8018417310140";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"VANITY CASE_HUAW Y62019/Y6S/HONOR 8A_BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785298";"8018417308680";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GALAXY S20+";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785297";"8018417308673";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMS GAL S20 ULTRA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785296";"8018417308666";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GAL S20";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785295";"8018417308659";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GALAXY A71";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785294";"8018417308642";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GALAXY A51";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785293";"8018417308635";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GALAXY A41";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785292";"8018417308628";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_SAMSUNG GALAXY A21S";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785291";"8018417308604";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_IPH SE 2020/8/7/6S/6";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785290";"8018417308581";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_IPHONE 11/XR";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785289";"8018417308574";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_IPHONE 11 PRO/X/XS";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785288";"8018417308567";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI P40";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785287";"8018417308550";"12.70";"29.95";"29.95";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI P40 PRO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785286";"8018417308543";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI P40 LITE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785285";"8018417308536";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI Y6P";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785284";"8018417308529";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI Y5P";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785283";"8018417308512";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI P SMART 2020";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785282";"8018417308505";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"NANO GLASS ANTIBATT_HUAWEI P40 LITE E";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785228";"8018417301971";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE IN PU_MOTOROLA EDGE_BLK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785203";"8018417306877";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER VANITY HUAWEI P SMART 2020 PINK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785195";"8018417304514";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER 360 HUAWEI P SMART 2020";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785194";"8018417304507";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER FLUO HUAWEI P SMART 2020 PINK";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785193";"8018417304491";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER FLUO HUAWEI P SMART 2020 BLUE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785180";"8018417295195";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER REFLECTIVE IPHONE 11 PRO ROSA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785179";"8018417295188";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER REFLECTIVE IPHONE 11 PRO ARGENTO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785174";"8018417293689";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER LOLLY IPHONE 11 ANICE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785172";"8018417293665";"6.40";"14.99";"14.99";"0";"0";"1";"";"";"COVER LOLLY IPHONE 11 FRAGOLA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785153";"8018417301070";"7.25";"16.99";"16.99";"0";"0";"1";"";"";"SCREEN FC WIKO VIEW 4 LITE NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785152";"8018417301063";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKIN WIKO VIEW 4 LITE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785149";"8018417297557";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER 360 SAMSUNG S10 LITE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785147";"8018417297380";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"COVER UNBREAK SAMSUNG S10 LITE NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785136";"8018417298028";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"COVER UNBREAK HUAWEI P40 PRO NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785135";"8018417298011";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER POLO HUAWEI P40 PRO NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785134";"8018417298004";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"PELLICOLA NANO HUAWEI P40 PRO NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785120";"8018417293610";"1.04";"0.02";"0.02";"0";"0";"1";"";"";"PANNO IN MICROFIBRA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785119";"8018417292262";"1.55";"0.02";"0.02";"0";"0";"1";"";"";"TABLET SPATULA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785118";"8018417292255";"1.24";"0.02";"0.02";"0";"0";"1";"";"";"LARGE SPATULA";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785117";"8018417282119";"5.20";"0.02";"0.02";"0";"0";"1";"";"";"BLADE FOR FAST SKIN";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785111";"8018417294952";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"CUST. UNBREAKABLE_PROT SCHERMO_SAM GAL S20_NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785110";"8018417294945";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"CUST. UNBREAKABLE_PROT. SCHERMO_SAM GAL S20+_NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785105";"8018417294891";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"COVER LINEA POLO_SAMSUNG GALAXY S20_BLU";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785095";"8018417294563";"10.60";"24.95";"24.95";"0";"0";"1";"";"";"WALLET CASE IN PU_SAMSUNG GALAXY S20_NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785087";"8018417295508";"8.50";"19.99";"19.99";"0";"0";"1";"";"";"WALLET LITE IN PU PER OPPO A1K, COLORE NERO";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
"9033785086";"8018417295485";"5.55";"12.99";"12.99";"0";"0";"1";"";"";"COVER SKINNY PER OPPO A1K, TRASPARENTE";"";"";"0704";"ACCESSORI";"SBS";"SBS";"22";"";"";"";"";"0";"0";"0";"0"
